LUC,GCM,RCP,Timestep,LULC,Mean,Lower,Upper
Low,MIROC5,rcp85,2096,Wetland,3002,2908.45,3095.675
Low,MIROC5,rcp85,2097,Agriculture,41901.19,41594,42165.024999999994
Low,MIROC5,rcp85,2097,Barren,19155,19155,19155
Low,MIROC5,rcp85,2097,Developed,30333.62,30197.65,30486
Low,MIROC5,rcp85,2097,Forest,154744.9,154627.85,154878.575
Low,MIROC5,rcp85,2097,Grassland,45466.65,45230.649999999994,45682.575
Low,MIROC5,rcp85,2097,Shrubland,110520.88,110385,110699.625
Low,MIROC5,rcp85,2097,SnowIce,28,28,28
Low,MIROC5,rcp85,2097,Water,18655,18655,18655
Low,MIROC5,rcp85,2097,Wetland,3006.76,2912.3999999999996,3100.5249999999996
Low,MIROC5,rcp85,2098,Agriculture,41887.34,41572,42155.05
Low,MIROC5,rcp85,2098,Barren,19155,19155,19155
Low,MIROC5,rcp85,2098,Developed,30341.26,30204.65,30493.525
Low,MIROC5,rcp85,2098,Forest,154735.33,154620.225,154868.52500000002
Low,MIROC5,rcp85,2098,Grassland,45475.55,45223.325,45690.1
Low,MIROC5,rcp85,2098,Shrubland,110523.34,110387.95,110714.20000000001
Low,MIROC5,rcp85,2098,SnowIce,28,28,28
Low,MIROC5,rcp85,2098,Water,18655,18655,18655
Low,MIROC5,rcp85,2098,Wetland,3011.18,2919.35,3111.05
Low,MIROC5,rcp85,2099,Agriculture,41875.67,41548,42148.25
Low,MIROC5,rcp85,2099,Barren,19155,19155,19155
Low,MIROC5,rcp85,2099,Developed,30348.39,30210.65,30498.15
Low,MIROC5,rcp85,2099,Forest,154726.31,154613.175,154863.05
Low,MIROC5,rcp85,2099,Grassland,45485.32,45239.475,45701.100000000006
Low,MIROC5,rcp85,2099,Shrubland,110523.54,110383.125,110703.575
Low,MIROC5,rcp85,2099,SnowIce,28,28,28
Low,MIROC5,rcp85,2099,Water,18655,18655,18655
Low,MIROC5,rcp85,2099,Wetland,3014.77,2922.125,3114.5249999999996
Low,MIROC5,rcp85,2100,Agriculture,41862.67,41528,42125.925
Low,MIROC5,rcp85,2100,Barren,19155,19155,19155
Low,MIROC5,rcp85,2100,Developed,30356.07,30218.225,30505.625
Low,MIROC5,rcp85,2100,Forest,154717.48,154607.475,154853.05
Low,MIROC5,rcp85,2100,Grassland,45494.16,45246.85,45710
Low,MIROC5,rcp85,2100,Shrubland,110524.64,110383.975,110704
Low,MIROC5,rcp85,2100,SnowIce,28,28,28
Low,MIROC5,rcp85,2100,Water,18655,18655,18655
Low,MIROC5,rcp85,2100,Wetland,3018.98,2924.5,3117.575
Low,MIROC5,rcp85,2101,Agriculture,41846.82,41507.9,42110.7
Low,MIROC5,rcp85,2101,Barren,19155,19155,19155
Low,MIROC5,rcp85,2101,Developed,30363.71,30225.8,30514.05
Low,MIROC5,rcp85,2101,Forest,154709.14,154602.475,154846.625
Low,MIROC5,rcp85,2101,Grassland,45503.42,45267.649999999994,45726.25
Low,MIROC5,rcp85,2101,Shrubland,110527.19,110385.125,110705.525
Low,MIROC5,rcp85,2101,SnowIce,28,28,28
Low,MIROC5,rcp85,2101,Water,18655,18655,18655
Low,MIROC5,rcp85,2101,Wetland,3023.72,2927.6000000000004,3118.725
Medium,CanESM2,rcp45,2001,Agriculture,45660,45660,45660
Medium,CanESM2,rcp45,2001,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2001,Developed,23263,23263,23263
Medium,CanESM2,rcp45,2001,Forest,156191,156191,156191
Medium,CanESM2,rcp45,2001,Grassland,46293,46293,46293
Medium,CanESM2,rcp45,2001,Shrubland,111792,111792,111792
Medium,CanESM2,rcp45,2001,SnowIce,28,28,28
Medium,CanESM2,rcp45,2001,Water,18655,18655,18655
Medium,CanESM2,rcp45,2001,Wetland,2775,2775,2775
Medium,CanESM2,rcp45,2002,Agriculture,45643.64,45605.375,45687
Medium,CanESM2,rcp45,2002,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2002,Developed,23621.47,23587.9,23660.574999999997
Medium,CanESM2,rcp45,2002,Forest,156114.47,156096.9,156136.575
Medium,CanESM2,rcp45,2002,Grassland,46118.9,46088.9,46152
Medium,CanESM2,rcp45,2002,Shrubland,111712.46,111690.9,111732
Medium,CanESM2,rcp45,2002,SnowIce,28,28,28
Medium,CanESM2,rcp45,2002,Water,18655,18655,18655
Medium,CanESM2,rcp45,2002,Wetland,2763.06,2753,2774.05
Medium,CanESM2,rcp45,2003,Agriculture,45566.51,45520.375,45621.524999999994
Medium,CanESM2,rcp45,2003,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2003,Developed,23841.83,23802,23886.525
Medium,CanESM2,rcp45,2003,Forest,156087.31,156063.47499999998,156114.1
Medium,CanESM2,rcp45,2003,Grassland,46052.53,46006.8,46087.575
Medium,CanESM2,rcp45,2003,Shrubland,111667.46,111642,111691.57500000001
Medium,CanESM2,rcp45,2003,SnowIce,28,28,28
Medium,CanESM2,rcp45,2003,Water,18655,18655,18655
Medium,CanESM2,rcp45,2003,Wetland,2758.36,2747,2770.525
Medium,CanESM2,rcp45,2004,Agriculture,45489.63,45437.850000000006,45548.525
Medium,CanESM2,rcp45,2004,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2004,Developed,24061.58,24024.425,24107.525
Medium,CanESM2,rcp45,2004,Forest,156059.89,156030.475,156090.05
Medium,CanESM2,rcp45,2004,Grassland,45986.05,45928.425,46031.1
Medium,CanESM2,rcp45,2004,Shrubland,111622.98,111590,111648.525
Medium,CanESM2,rcp45,2004,SnowIce,28,28,28
Medium,CanESM2,rcp45,2004,Water,18655,18655,18655
Medium,CanESM2,rcp45,2004,Wetland,2753.87,2738.95,2768.525
Medium,CanESM2,rcp45,2005,Agriculture,45403.02,45336.325,45479.65
Medium,CanESM2,rcp45,2005,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2005,Developed,24289.59,24245.425000000003,24336.1
Medium,CanESM2,rcp45,2005,Forest,156037.53,156001.9,156067.675
Medium,CanESM2,rcp45,2005,Grassland,45909.36,45852,45966.524999999994
Medium,CanESM2,rcp45,2005,Shrubland,111582.05,111543.475,111613.525
Medium,CanESM2,rcp45,2005,SnowIce,28,28,28
Medium,CanESM2,rcp45,2005,Water,18655,18655,18655
Medium,CanESM2,rcp45,2005,Wetland,2752.45,2734,2769.5249999999996
Medium,CanESM2,rcp45,2006,Agriculture,45320.08,45247.375,45411.2
Medium,CanESM2,rcp45,2006,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2006,Developed,24519.45,24465.475,24574.525
Medium,CanESM2,rcp45,2006,Forest,156014.82,155979.475,156044.1
Medium,CanESM2,rcp45,2006,Grassland,45828.03,45758.475000000006,45880
Medium,CanESM2,rcp45,2006,Shrubland,111541.18,111496.95,111576
Medium,CanESM2,rcp45,2006,SnowIce,28,28,28
Medium,CanESM2,rcp45,2006,Water,18655,18655,18655
Medium,CanESM2,rcp45,2006,Wetland,2750.44,2727.9,2769.05
Medium,CanESM2,rcp45,2007,Agriculture,45188.59,45090,45307.3
Medium,CanESM2,rcp45,2007,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2007,Developed,24681.66,24615.475,24738.050000000003
Medium,CanESM2,rcp45,2007,Forest,156003.71,155960.325,156040.15000000002
Medium,CanESM2,rcp45,2007,Grassland,45849.34,45781.9,45925
Medium,CanESM2,rcp45,2007,Shrubland,111498.88,111449.475,111552.575
Medium,CanESM2,rcp45,2007,SnowIce,28,28,28
Medium,CanESM2,rcp45,2007,Water,18655,18655,18655
Medium,CanESM2,rcp45,2007,Wetland,2751.82,2726.9,2773
Medium,CanESM2,rcp45,2008,Agriculture,45053.72,44971,45168
Medium,CanESM2,rcp45,2008,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2008,Developed,24844.92,24781.375,24902.050000000003
Medium,CanESM2,rcp45,2008,Forest,155991.4,155948.75,156025.05
Medium,CanESM2,rcp45,2008,Grassland,45873.89,45805.95,45943.575
Medium,CanESM2,rcp45,2008,Shrubland,111457.12,111409.225,111505
Medium,CanESM2,rcp45,2008,SnowIce,28,28,28
Medium,CanESM2,rcp45,2008,Water,18655,18655,18655
Medium,CanESM2,rcp45,2008,Wetland,2752.95,2723.8999999999996,2777
Medium,CanESM2,rcp45,2009,Agriculture,44957.35,44854.95,45086.725
Medium,CanESM2,rcp45,2009,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2009,Developed,24950.51,24887,25009
Medium,CanESM2,rcp45,2009,Forest,155978.34,155931.27500000002,156014.52500000002
Medium,CanESM2,rcp45,2009,Grassland,45889.1,45809.475,45983
Medium,CanESM2,rcp45,2009,Shrubland,111445.87,111394,111496
Medium,CanESM2,rcp45,2009,SnowIce,28,28,28
Medium,CanESM2,rcp45,2009,Water,18655,18655,18655
Medium,CanESM2,rcp45,2009,Wetland,2752.83,2728.425,2779.575
Medium,CanESM2,rcp45,2010,Agriculture,44862.7,44747,44989.55
Medium,CanESM2,rcp45,2010,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2010,Developed,25056.84,24990.85,25125.625
Medium,CanESM2,rcp45,2010,Forest,155962.32,155913.95,156007.09999999998
Medium,CanESM2,rcp45,2010,Grassland,45906.63,45814.275,46004.05
Medium,CanESM2,rcp45,2010,Shrubland,111434.15,111382.95,111492.05
Medium,CanESM2,rcp45,2010,SnowIce,28,28,28
Medium,CanESM2,rcp45,2010,Water,18655,18655,18655
Medium,CanESM2,rcp45,2010,Wetland,2751.36,2728.4750000000004,2778.05
Medium,CanESM2,rcp45,2011,Agriculture,44792.4,44669.9,44921.925
Medium,CanESM2,rcp45,2011,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2011,Developed,25130.17,25063.800000000003,25199.050000000003
Medium,CanESM2,rcp45,2011,Forest,155955.63,155912.375,156002
Medium,CanESM2,rcp45,2011,Grassland,45922.66,45847,46003.625
Medium,CanESM2,rcp45,2011,Shrubland,111425.05,111377.475,111478.2
Medium,CanESM2,rcp45,2011,SnowIce,28,28,28
Medium,CanESM2,rcp45,2011,Water,18655,18655,18655
Medium,CanESM2,rcp45,2011,Wetland,2748.09,2724,2775.525
Medium,CanESM2,rcp45,2012,Agriculture,44718.24,44601.95,44863.1
Medium,CanESM2,rcp45,2012,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2012,Developed,25202.6,25135,25273.625
Medium,CanESM2,rcp45,2012,Forest,155948.81,155903.47499999998,155995.05
Medium,CanESM2,rcp45,2012,Grassland,45943.53,45848.85,46035.525
Medium,CanESM2,rcp45,2012,Shrubland,111415.61,111353.95,111474.525
Medium,CanESM2,rcp45,2012,SnowIce,28,28,28
Medium,CanESM2,rcp45,2012,Water,18655,18655,18655
Medium,CanESM2,rcp45,2012,Wetland,2745.21,2716.95,2773.1
Medium,CanESM2,rcp45,2013,Agriculture,44684.46,44519.425,44863.975000000006
Medium,CanESM2,rcp45,2013,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2013,Developed,25377.24,25307.475,25452.2
Medium,CanESM2,rcp45,2013,Forest,155908.97,155849.325,155959.05
Medium,CanESM2,rcp45,2013,Grassland,45888.99,45754.25,46006.8
Medium,CanESM2,rcp45,2013,Shrubland,111373.41,111314.425,111445.575
Medium,CanESM2,rcp45,2013,SnowIce,28,28,28
Medium,CanESM2,rcp45,2013,Water,18655,18655,18655
Medium,CanESM2,rcp45,2013,Wetland,2740.93,2704.95,2777.525
Medium,CanESM2,rcp45,2014,Agriculture,44664.14,44452.95,44891.3
Medium,CanESM2,rcp45,2014,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2014,Developed,25570.2,25494.9,25651.35
Medium,CanESM2,rcp45,2014,Forest,155865.96,155793.425,155931.525
Medium,CanESM2,rcp45,2014,Grassland,45814.44,45666.075,45961.2
Medium,CanESM2,rcp45,2014,Shrubland,111324.1,111265.475,111394.525
Medium,CanESM2,rcp45,2014,SnowIce,28,28,28
Medium,CanESM2,rcp45,2014,Water,18655,18655,18655
Medium,CanESM2,rcp45,2014,Wetland,2735.16,2698.425,2772.575
Medium,CanESM2,rcp45,2015,Agriculture,44612.34,44409.95,44847.625
Medium,CanESM2,rcp45,2015,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2015,Developed,25753.08,25667.375,25827.35
Medium,CanESM2,rcp45,2015,Forest,155829.29,155754.175,155901.1
Medium,CanESM2,rcp45,2015,Grassland,45766.29,45598.35,45925.775
Medium,CanESM2,rcp45,2015,Shrubland,111282.18,111218.85,111350.04999999999
Medium,CanESM2,rcp45,2015,SnowIce,28,28,28
Medium,CanESM2,rcp45,2015,Water,18655,18655,18655
Medium,CanESM2,rcp45,2015,Wetland,2730.82,2694,2768.525
Medium,CanESM2,rcp45,2016,Agriculture,44565.24,44323.125,44885.875
Medium,CanESM2,rcp45,2016,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2016,Developed,25933.06,25850.475,26023.1
Medium,CanESM2,rcp45,2016,Forest,155792.08,155714,155860.675
Medium,CanESM2,rcp45,2016,Grassland,45717.55,45495.5,45888
Medium,CanESM2,rcp45,2016,Shrubland,111239.69,111173.42499999999,111315.29999999999
Medium,CanESM2,rcp45,2016,SnowIce,28,28,28
Medium,CanESM2,rcp45,2016,Water,18655,18655,18655
Medium,CanESM2,rcp45,2016,Wetland,2726.38,2681.375,2763.525
Medium,CanESM2,rcp45,2017,Agriculture,44507.43,44247.6,44826.100000000006
Medium,CanESM2,rcp45,2017,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2017,Developed,26118.12,26037.425,26221.175
Medium,CanESM2,rcp45,2017,Forest,155757.5,155679.65,155837.675
Medium,CanESM2,rcp45,2017,Grassland,45668.24,45424.55,45861.1
Medium,CanESM2,rcp45,2017,Shrubland,111198.65,111129.475,111270.725
Medium,CanESM2,rcp45,2017,SnowIce,28,28,28
Medium,CanESM2,rcp45,2017,Water,18655,18655,18655
Medium,CanESM2,rcp45,2017,Wetland,2724.06,2684.475,2760.525
Medium,CanESM2,rcp45,2018,Agriculture,44469.21,44148.600000000006,44813.4
Medium,CanESM2,rcp45,2018,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2018,Developed,26310.25,26219.275,26409.3
Medium,CanESM2,rcp45,2018,Forest,155716.85,155635.55,155794.575
Medium,CanESM2,rcp45,2018,Grassland,45608.03,45381.675,45837.3
Medium,CanESM2,rcp45,2018,Shrubland,111150.33,111077,111223
Medium,CanESM2,rcp45,2018,SnowIce,28,28,28
Medium,CanESM2,rcp45,2018,Water,18655,18655,18655
Medium,CanESM2,rcp45,2018,Wetland,2719.33,2679.475,2758.05
Medium,CanESM2,rcp45,2019,Agriculture,44422.45,44097.95,44737.675
Medium,CanESM2,rcp45,2019,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2019,Developed,26507.75,26410.7,26610
Medium,CanESM2,rcp45,2019,Forest,155678.97,155598.22499999998,155763.15
Medium,CanESM2,rcp45,2019,Grassland,45547.96,45315.375,45763.725000000006
Medium,CanESM2,rcp45,2019,Shrubland,111101.35,111029.325,111171.525
Medium,CanESM2,rcp45,2019,SnowIce,28,28,28
Medium,CanESM2,rcp45,2019,Water,18655,18655,18655
Medium,CanESM2,rcp45,2019,Wetland,2715.52,2677.475,2761.575
Medium,CanESM2,rcp45,2020,Agriculture,44371.73,44054.75,44723.675
Medium,CanESM2,rcp45,2020,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2020,Developed,26708.94,26605.275,26810
Medium,CanESM2,rcp45,2020,Forest,155642.19,155550.025,155731.25
Medium,CanESM2,rcp45,2020,Grassland,45489.41,45250.274999999994,45734.35
Medium,CanESM2,rcp45,2020,Shrubland,111049.6,110972.475,111125.575
Medium,CanESM2,rcp45,2020,SnowIce,28,28,28
Medium,CanESM2,rcp45,2020,Water,18655,18655,18655
Medium,CanESM2,rcp45,2020,Wetland,2712.13,2673.8500000000004,2761.2
Medium,CanESM2,rcp45,2021,Agriculture,44328.81,43998.575,44720.075
Medium,CanESM2,rcp45,2021,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2021,Developed,26911.69,26801.7,27007.625
Medium,CanESM2,rcp45,2021,Forest,155603.83,155504.225,155691.625
Medium,CanESM2,rcp45,2021,Grassland,45425.51,45133.55,45664.675
Medium,CanESM2,rcp45,2021,Shrubland,110995.41,110910,111074.625
Medium,CanESM2,rcp45,2021,SnowIce,28,28,28
Medium,CanESM2,rcp45,2021,Water,18655,18655,18655
Medium,CanESM2,rcp45,2021,Wetland,2708.75,2666.85,2757.675
Medium,CanESM2,rcp45,2022,Agriculture,44286.03,43901.175,44666.875
Medium,CanESM2,rcp45,2022,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2022,Developed,27116.03,27005.425,27210
Medium,CanESM2,rcp45,2022,Forest,155563.89,155457,155659.625
Medium,CanESM2,rcp45,2022,Grassland,45359.68,45076.275,45642.65
Medium,CanESM2,rcp45,2022,Shrubland,110941.88,110859.325,111030.525
Medium,CanESM2,rcp45,2022,SnowIce,28,28,28
Medium,CanESM2,rcp45,2022,Water,18655,18655,18655
Medium,CanESM2,rcp45,2022,Wetland,2706.49,2659.475,2762.575
Medium,CanESM2,rcp45,2023,Agriculture,44249.87,43854.025,44659.975
Medium,CanESM2,rcp45,2023,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2023,Developed,27319.66,27200.375,27417.574999999997
Medium,CanESM2,rcp45,2023,Forest,155522.17,155425,155623
Medium,CanESM2,rcp45,2023,Grassland,45294.38,44978.274999999994,45605.875
Medium,CanESM2,rcp45,2023,Shrubland,110885.47,110795,110970.1
Medium,CanESM2,rcp45,2023,SnowIce,28,28,28
Medium,CanESM2,rcp45,2023,Water,18655,18655,18655
Medium,CanESM2,rcp45,2023,Wetland,2702.45,2659.85,2758.625
Medium,CanESM2,rcp45,2024,Agriculture,44212.43,43801.475000000006,44663.5
Medium,CanESM2,rcp45,2024,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2024,Developed,27521.18,27413.949999999997,27616.35
Medium,CanESM2,rcp45,2024,Forest,155480,155381,155583.1
Medium,CanESM2,rcp45,2024,Grassland,45231.01,44938.7,45533.05
Medium,CanESM2,rcp45,2024,Shrubland,110830.18,110732.42499999999,110908.525
Medium,CanESM2,rcp45,2024,SnowIce,28,28,28
Medium,CanESM2,rcp45,2024,Water,18655,18655,18655
Medium,CanESM2,rcp45,2024,Wetland,2699.2,2654.275,2761.7749999999996
Medium,CanESM2,rcp45,2025,Agriculture,44170.29,43770.399999999994,44598.575
Medium,CanESM2,rcp45,2025,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2025,Developed,27719.64,27616.85,27811
Medium,CanESM2,rcp45,2025,Forest,155438.3,155339.325,155550.4
Medium,CanESM2,rcp45,2025,Grassland,45172.84,44842.275,45467.7
Medium,CanESM2,rcp45,2025,Shrubland,110776.18,110678.85,110871.05
Medium,CanESM2,rcp45,2025,SnowIce,28,28,28
Medium,CanESM2,rcp45,2025,Water,18655,18655,18655
Medium,CanESM2,rcp45,2025,Wetland,2696.75,2648.325,2752
Medium,CanESM2,rcp45,2026,Agriculture,44125.83,43670.125,44592.275
Medium,CanESM2,rcp45,2026,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2026,Developed,27912.49,27796.975,28017
Medium,CanESM2,rcp45,2026,Forest,155400.13,155305.225,155517.45
Medium,CanESM2,rcp45,2026,Grassland,45114.56,44749.95,45425.125
Medium,CanESM2,rcp45,2026,Shrubland,110725.56,110622.35,110819.15
Medium,CanESM2,rcp45,2026,SnowIce,28,28,28
Medium,CanESM2,rcp45,2026,Water,18655,18655,18655
Medium,CanESM2,rcp45,2026,Wetland,2695.43,2645.375,2745.675
Medium,CanESM2,rcp45,2027,Agriculture,44089.02,43658.125,44540.725000000006
Medium,CanESM2,rcp45,2027,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2027,Developed,28104.23,27997.425000000003,28216.574999999997
Medium,CanESM2,rcp45,2027,Forest,155359.58,155250.375,155481
Medium,CanESM2,rcp45,2027,Grassland,45054.96,44704.5,45418.399999999994
Medium,CanESM2,rcp45,2027,Shrubland,110672.34,110567.15,110760.57500000001
Medium,CanESM2,rcp45,2027,SnowIce,28,28,28
Medium,CanESM2,rcp45,2027,Water,18655,18655,18655
Medium,CanESM2,rcp45,2027,Wetland,2693.87,2642,2741.5249999999996
Medium,CanESM2,rcp45,2028,Agriculture,44057.2,43603.875,44556.25
Medium,CanESM2,rcp45,2028,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2028,Developed,28291.75,28184.75,28392.575
Medium,CanESM2,rcp45,2028,Forest,155318.88,155205.425,155453.9
Medium,CanESM2,rcp45,2028,Grassland,44995.03,44618.274999999994,45416.15
Medium,CanESM2,rcp45,2028,Shrubland,110619.52,110518.275,110717.05
Medium,CanESM2,rcp45,2028,SnowIce,28,28,28
Medium,CanESM2,rcp45,2028,Water,18655,18655,18655
Medium,CanESM2,rcp45,2028,Wetland,2691.62,2636.9,2743.575
Medium,CanESM2,rcp45,2029,Agriculture,44017.64,43581.85,44509.05
Medium,CanESM2,rcp45,2029,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2029,Developed,28476.85,28366.5,28587.525
Medium,CanESM2,rcp45,2029,Forest,155282,155162.85,155416
Medium,CanESM2,rcp45,2029,Grassland,44938.74,44564.575,45373.5
Medium,CanESM2,rcp45,2029,Shrubland,110568.28,110453.4,110675
Medium,CanESM2,rcp45,2029,SnowIce,28,28,28
Medium,CanESM2,rcp45,2029,Water,18655,18655,18655
Medium,CanESM2,rcp45,2029,Wetland,2690.49,2638,2740
Medium,CanESM2,rcp45,2030,Agriculture,43987.56,43518.875,44514.775
Medium,CanESM2,rcp45,2030,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2030,Developed,28654.5,28536.225,28777.525
Medium,CanESM2,rcp45,2030,Forest,155244.76,155135.125,155382.22499999998
Medium,CanESM2,rcp45,2030,Grassland,44878.95,44497.375,45264
Medium,CanESM2,rcp45,2030,Shrubland,110519.92,110419.275,110628.925
Medium,CanESM2,rcp45,2030,SnowIce,28,28,28
Medium,CanESM2,rcp45,2030,Water,18655,18655,18655
Medium,CanESM2,rcp45,2030,Wetland,2688.31,2630.475,2750.575
Medium,CanESM2,rcp45,2031,Agriculture,43950.5,43403,44443.3
Medium,CanESM2,rcp45,2031,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2031,Developed,28827.76,28715.075,28948.975
Medium,CanESM2,rcp45,2031,Forest,155208.56,155092.9,155352.45
Medium,CanESM2,rcp45,2031,Grassland,44827.14,44432.375,45253
Medium,CanESM2,rcp45,2031,Shrubland,110473.22,110374.95000000001,110578.525
Medium,CanESM2,rcp45,2031,SnowIce,28,28,28
Medium,CanESM2,rcp45,2031,Water,18655,18655,18655
Medium,CanESM2,rcp45,2031,Wetland,2686.82,2627.475,2747.1499999999996
Medium,CanESM2,rcp45,2032,Agriculture,43906.65,43347.325,44446.875
Medium,CanESM2,rcp45,2032,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2032,Developed,29003.79,28890,29134.025
Medium,CanESM2,rcp45,2032,Forest,155172.64,155067.7,155304.875
Medium,CanESM2,rcp45,2032,Grassland,44779.62,44394,45188
Medium,CanESM2,rcp45,2032,Shrubland,110424.86,110318.8,110529.04999999999
Medium,CanESM2,rcp45,2032,SnowIce,28,28,28
Medium,CanESM2,rcp45,2032,Water,18655,18655,18655
Medium,CanESM2,rcp45,2032,Wetland,2686.44,2626.4750000000004,2747.725
Medium,CanESM2,rcp45,2033,Agriculture,43887.81,43338.45,44404.05
Medium,CanESM2,rcp45,2033,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2033,Developed,29173.06,29060.475,29296.775
Medium,CanESM2,rcp45,2033,Forest,155134.9,155037.425,155266.40000000002
Medium,CanESM2,rcp45,2033,Grassland,44717.49,44315.475,45163.45
Medium,CanESM2,rcp45,2033,Shrubland,110376.45,110272.75,110484.625
Medium,CanESM2,rcp45,2033,SnowIce,28,28,28
Medium,CanESM2,rcp45,2033,Water,18655,18655,18655
Medium,CanESM2,rcp45,2033,Wetland,2684.29,2625.475,2749.45
Medium,CanESM2,rcp45,2034,Agriculture,43853.18,43302,44357.05
Medium,CanESM2,rcp45,2034,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2034,Developed,29338.26,29214.550000000003,29472.1
Medium,CanESM2,rcp45,2034,Forest,155099.65,154988.325,155234.2
Medium,CanESM2,rcp45,2034,Grassland,44668.28,44245.275,45106.024999999994
Medium,CanESM2,rcp45,2034,Shrubland,110331.49,110241.275,110438.625
Medium,CanESM2,rcp45,2034,SnowIce,28,28,28
Medium,CanESM2,rcp45,2034,Water,18655,18655,18655
Medium,CanESM2,rcp45,2034,Wetland,2683.14,2624.425,2753.25
Medium,CanESM2,rcp45,2035,Agriculture,43832.46,43255,44385.775
Medium,CanESM2,rcp45,2035,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2035,Developed,29492.98,29363.949999999997,29625.35
Medium,CanESM2,rcp45,2035,Forest,155065.95,154959.325,155200.725
Medium,CanESM2,rcp45,2035,Grassland,44613.74,44182.25,45081
Medium,CanESM2,rcp45,2035,Shrubland,110287.01,110194.54999999999,110395.15
Medium,CanESM2,rcp45,2035,SnowIce,28,28,28
Medium,CanESM2,rcp45,2035,Water,18655,18655,18655
Medium,CanESM2,rcp45,2035,Wetland,2681.86,2625,2753
Medium,CanESM2,rcp45,2036,Agriculture,43788.91,43259.75,44428
Medium,CanESM2,rcp45,2036,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2036,Developed,29644.61,29506,29784.525
Medium,CanESM2,rcp45,2036,Forest,155034.95,154925.075,155164.725
Medium,CanESM2,rcp45,2036,Grassland,44576.12,44132.85,45048
Medium,CanESM2,rcp45,2036,Shrubland,110246.57,110147.125,110358.525
Medium,CanESM2,rcp45,2036,SnowIce,28,28,28
Medium,CanESM2,rcp45,2036,Water,18655,18655,18655
Medium,CanESM2,rcp45,2036,Wetland,2682.84,2616.175,2754.525
Medium,CanESM2,rcp45,2037,Agriculture,43766.57,43170,44360
Medium,CanESM2,rcp45,2037,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2037,Developed,29798.72,29664.800000000003,29943.2
Medium,CanESM2,rcp45,2037,Forest,155001.05,154892.425,155132.625
Medium,CanESM2,rcp45,2037,Grassland,44526.08,44048,44976.425
Medium,CanESM2,rcp45,2037,Shrubland,110198.68,110100.225,110297.20000000001
Medium,CanESM2,rcp45,2037,SnowIce,28,28,28
Medium,CanESM2,rcp45,2037,Water,18655,18655,18655
Medium,CanESM2,rcp45,2037,Wetland,2682.9,2616.7,2753.625
Medium,CanESM2,rcp45,2038,Agriculture,43734.87,43174.9,44415.55
Medium,CanESM2,rcp45,2038,Barren,19155,19155,19155
Medium,CanESM2,rcp45,2038,Developed,29949.68,29817.425000000003,30097.875
Medium,CanESM2,rcp45,2038,Forest,154967.11,154857,155100.15
Medium,CanESM2,rcp45,2038,Grassland,44483.4,43941.75,44982.4
Medium,CanESM2,rcp45,2038,Shrubland,110155.58,110052.025,110263.15
