LUC,GCM,RCP,Timestep,Ecosystem,StockGroup,Mean,Lower,Upper
BAU,CanESM2,rcp45,2008,Yes,DOM,382277.991192881,381864.4189226867,382789.3304289035
BAU,CanESM2,rcp45,2008,Yes,Live,1755982.2962456467,1754246.210382406,1757341.589126592
BAU,CanESM2,rcp45,2008,Yes,Soil,2614933.5145371533,2614196.6853494192,2615791.3921091035
BAU,CanESM2,rcp45,2009,No,Aquatic,18465.627752559903,18462.238693008658,18468.81969218034
BAU,CanESM2,rcp45,2009,No,Atmosphere,-109797.83171884432,-110801.5301149099,-108566.21487664581
BAU,CanESM2,rcp45,2009,No,DOM,35.95469152717156,29.399970707183,42.78539564718754
BAU,CanESM2,rcp45,2009,No,HAP,134312.73742189672,133870.53154283337,134694.66197856155
BAU,CanESM2,rcp45,2009,No,HWP,38102.509928560474,37178.22653757673,39066.670286473425
BAU,CanESM2,rcp45,2009,No,Live,243.71381937046505,217.47939514373826,269.562085255036
BAU,CanESM2,rcp45,2009,No,Soil,8403.617275605706,7846.65427141226,9062.035991580844
BAU,CanESM2,rcp45,2009,Yes,DOM,383046.690763003,382613.8610619418,383567.19843988155
BAU,CanESM2,rcp45,2009,Yes,Live,1740787.6273233693,1739272.4875515704,1742359.5328116359
BAU,CanESM2,rcp45,2009,Yes,Soil,2609530.3679522313,2608705.873518403,2610322.953000944
BAU,CanESM2,rcp45,2010,No,Aquatic,20735.79046892463,20731.92338279704,20739.66506297994
BAU,CanESM2,rcp45,2010,No,Atmosphere,-198436.01150612644,-199981.2411580705,-196732.7166361859
BAU,CanESM2,rcp45,2010,No,DOM,39.71301995033104,32.29228213209823,47.69097412436413
BAU,CanESM2,rcp45,2010,No,HAP,157925.31099513723,157361.48070163693,158439.24823404144
BAU,CanESM2,rcp45,2010,No,HWP,40645.22795763631,39719.03152604446,41740.152775644354
BAU,CanESM2,rcp45,2010,No,Live,267.8096715684247,239.80805506783992,301.65190083101515
BAU,CanESM2,rcp45,2010,No,Soil,9013.447538684612,8474.38505948792,9710.389978211242
BAU,CanESM2,rcp45,2010,Yes,DOM,389263.8985707894,388819.6803789217,389823.09180716006
BAU,CanESM2,rcp45,2010,Yes,Live,1799231.7908027435,1797413.0984852798,1800956.195372793
BAU,CanESM2,rcp45,2010,Yes,Soil,2604444.0376901026,2603594.601589264,2605191.8181002927
BAU,CanESM2,rcp45,2011,No,Aquatic,23009.704379887702,23005.38255861697,23014.004202480894
BAU,CanESM2,rcp45,2011,No,Atmosphere,-217877.00157441336,-219296.44508729558,-215962.95519596204
BAU,CanESM2,rcp45,2011,No,DOM,43.2160547032849,35.73139425753078,51.8446815740354
BAU,CanESM2,rcp45,2011,No,HAP,176731.96536740987,176049.8880573755,177353.09967847547
BAU,CanESM2,rcp45,2011,No,HWP,43137.94736320405,42093.242232516655,44267.46403458401
BAU,CanESM2,rcp45,2011,No,Live,279.70371920492335,250.9448906898643,314.536481072318
BAU,CanESM2,rcp45,2011,No,Soil,9431.89605010874,8757.80063451176,10149.989859241028
BAU,CanESM2,rcp45,2011,Yes,DOM,402283.10838393215,401876.62144071923,402822.18699211825
BAU,CanESM2,rcp45,2011,Yes,Live,1780582.8615371233,1778711.301254029,1782291.3986036547
BAU,CanESM2,rcp45,2011,Yes,Soil,2605507.6139281383,2604599.0615891507,2606420.5706989476
BAU,CanESM2,rcp45,2012,No,Aquatic,25293.505842444574,25288.58419509539,25298.16849253027
BAU,CanESM2,rcp45,2012,No,Atmosphere,-234803.04261638096,-236404.91012500908,-232489.52527674305
BAU,CanESM2,rcp45,2012,No,DOM,46.41211442678225,39.1747159051084,55.16627387123494
BAU,CanESM2,rcp45,2012,No,HAP,194998.92362386183,194209.1749747645,195728.6774250711
BAU,CanESM2,rcp45,2012,No,HWP,45636.91140276447,44496.497586771686,46879.693799802844
BAU,CanESM2,rcp45,2012,No,Live,291.7625447784714,262.7535463886239,325.8429912929307
BAU,CanESM2,rcp45,2012,No,Soil,9854.89572992124,9174.02920420476,10466.813095030317
BAU,CanESM2,rcp45,2012,Yes,DOM,393213.5929160812,392733.93265736254,393687.0911520521
BAU,CanESM2,rcp45,2012,Yes,Live,1781589.9834155466,1779559.6630629126,1783375.362806626
BAU,CanESM2,rcp45,2012,Yes,Soil,2607008.0702356542,2606033.4190870137,2607877.9667368243
BAU,CanESM2,rcp45,2013,No,Aquatic,27578.87977581157,27573.358438375268,27583.742193219477
BAU,CanESM2,rcp45,2013,No,Atmosphere,-161376.86451798878,-163519.14758464933,-158564.62253380747
BAU,CanESM2,rcp45,2013,No,DOM,50.35331001057745,42.24893563677755,62.08170306247169
BAU,CanESM2,rcp45,2013,No,HAP,205157.32743190028,204239.02715730545,205979.18533270952
BAU,CanESM2,rcp45,2013,No,HWP,49529.77765216903,46898.31303690394,52151.862235492306
BAU,CanESM2,rcp45,2013,No,Live,315.8716036793752,281.375204822571,371.1537537794857
BAU,CanESM2,rcp45,2013,No,Soil,10792.082684332023,9945.229874554263,11795.570713948133
BAU,CanESM2,rcp45,2013,Yes,DOM,387472.45638900966,386680.5521409982,388663.4954950634
BAU,CanESM2,rcp45,2013,Yes,Live,1698201.456161314,1693886.1267966412,1702128.2044306058
BAU,CanESM2,rcp45,2013,Yes,Soil,2605409.6747190002,2603788.106508569,2606934.7576014865
BAU,CanESM2,rcp45,2014,No,Aquatic,29863.123923123414,29856.47207547554,29870.114070868793
BAU,CanESM2,rcp45,2014,No,Atmosphere,-159686.78489575538,-161806.8362914755,-156713.38776661523
BAU,CanESM2,rcp45,2014,No,DOM,52.18260296650997,44.20515635192158,63.6823804211202
BAU,CanESM2,rcp45,2014,No,HAP,219684.27966028376,218726.32026833593,220550.90231901983
BAU,CanESM2,rcp45,2014,No,HWP,53482.80855958941,50233.33567320138,56709.28269923186
BAU,CanESM2,rcp45,2014,No,Live,341.861685029183,302.65854670047486,398.5679120432967
BAU,CanESM2,rcp45,2014,No,Soil,11752.15690439506,10856.501732653309,12901.884223709469
BAU,CanESM2,rcp45,2014,Yes,DOM,364991.2197212824,363824.67580624373,366039.63751169504
BAU,CanESM2,rcp45,2014,Yes,Live,1705371.007335666,1700473.2575455108,1710781.1549457638
BAU,CanESM2,rcp45,2014,Yes,Soil,2597279.159712714,2595446.190071339,2598679.129162126
BAU,CanESM2,rcp45,2015,No,Aquatic,32134.5258114355,32126.13680547377,32142.786851261248
BAU,CanESM2,rcp45,2015,No,Atmosphere,-133812.97289169437,-136228.2575757802,-131295.01786386
BAU,CanESM2,rcp45,2015,No,DOM,54.10826036149632,45.81472105994348,65.69997731406222
BAU,CanESM2,rcp45,2015,No,HAP,232104.30408539186,231088.67010202608,233052.14375383715
BAU,CanESM2,rcp45,2015,No,HWP,57416.72928936789,53625.547628401015,61694.407645358035
BAU,CanESM2,rcp45,2015,No,Live,365.7386158693513,317.77685950144553,437.48654227931297
BAU,CanESM2,rcp45,2015,No,Soil,12684.909200437436,11505.429245084302,14123.621399741154
BAU,CanESM2,rcp45,2015,Yes,DOM,376913.3670021884,375717.96554205293,378439.30334300554
BAU,CanESM2,rcp45,2015,Yes,Live,1658446.3308134219,1651950.7647737875,1664216.5904929298
BAU,CanESM2,rcp45,2015,Yes,Soil,2586823.975022484,2584486.927742962,2589005.38118764
BAU,CanESM2,rcp45,2016,No,Aquatic,34376.60481884512,34365.96445806477,34387.186376303645
BAU,CanESM2,rcp45,2016,No,Atmosphere,-193380.61110845974,-196765.10438933046,-190489.96590621697
BAU,CanESM2,rcp45,2016,No,DOM,55.67245253812216,46.470904485207754,66.41738060228978
BAU,CanESM2,rcp45,2016,No,HAP,252102.28333502603,251066.17088809056,253231.79165587432
BAU,CanESM2,rcp45,2016,No,HWP,61421.0156857429,56545.28689141089,66435.66279605398
BAU,CanESM2,rcp45,2016,No,Live,394.1475964835693,340.184366386291,464.34369321442784
BAU,CanESM2,rcp45,2016,No,Soil,13581.760082811275,12267.98523029777,15051.263400370193
BAU,CanESM2,rcp45,2016,Yes,DOM,411235.91962033097,409704.87944828527,412857.8412192231
BAU,CanESM2,rcp45,2016,Yes,Live,1668395.937654069,1660974.355481518,1676483.1745977346
BAU,CanESM2,rcp45,2016,Yes,Soil,2574948.28507199,2572527.9019031785,2577489.051892837
BAU,CanESM2,rcp45,2017,No,Aquatic,36598.76550363157,36585.58030647593,36612.21723136741
BAU,CanESM2,rcp45,2017,No,Atmosphere,-160765.34580499236,-166002.3384665895,-156581.74769945856
BAU,CanESM2,rcp45,2017,No,DOM,58.34805274335789,49.16132448315103,72.19394397240012
BAU,CanESM2,rcp45,2017,No,HAP,263505.08995585266,262408.1051284732,264721.7341218088
BAU,CanESM2,rcp45,2017,No,HWP,65415.639183202285,60674.04068905188,70922.91625206998
BAU,CanESM2,rcp45,2017,No,Live,418.05586348211057,352.7068580055234,482.8102459476478
BAU,CanESM2,rcp45,2017,No,Soil,14498.728363630215,12921.914408756662,15848.233601234468
BAU,CanESM2,rcp45,2017,Yes,DOM,422922.2644189733,420493.2660488228,424715.4122542587
BAU,CanESM2,rcp45,2017,Yes,Live,1611328.5846787675,1602982.917136739,1619542.0989337196
BAU,CanESM2,rcp45,2017,Yes,Soil,2569150.8849939676,2566902.7874598596,2572000.025370187
BAU,CanESM2,rcp45,2018,No,Aquatic,38822.51449824484,38805.25373494874,38839.216820565074
BAU,CanESM2,rcp45,2018,No,Atmosphere,-159719.80439817888,-164738.04478649003,-153565.88253474105
BAU,CanESM2,rcp45,2018,No,DOM,60.29112812983597,51.29432455989083,73.62774627368262
BAU,CanESM2,rcp45,2018,No,HAP,277138.24135490187,276013.99838747527,278419.2760995771
BAU,CanESM2,rcp45,2018,No,HWP,69638.86303348048,64109.72589404532,75225.1149277029
BAU,CanESM2,rcp45,2018,No,Live,442.03068834457565,372.8214607035517,510.6882640922455
BAU,CanESM2,rcp45,2018,No,Soil,15394.247971223107,13787.7684380354,17158.54668257197
BAU,CanESM2,rcp45,2018,Yes,DOM,414389.3030066548,411777.03192637034,416835.4588313247
BAU,CanESM2,rcp45,2018,Yes,Live,1605713.741390367,1597107.8337274364,1615573.2759078587
BAU,CanESM2,rcp45,2018,Yes,Soil,2561251.5865361695,2558656.182738479,2564259.7183636045
BAU,CanESM2,rcp45,2019,No,Aquatic,41047.42568127792,41026.3186902646,41067.816771017344
BAU,CanESM2,rcp45,2019,No,Atmosphere,-219246.4031359546,-225154.5062554964,-213894.3535543005
BAU,CanESM2,rcp45,2019,No,DOM,62.19990663263583,52.530933575260775,76.96393049976687
BAU,CanESM2,rcp45,2019,No,HAP,296814.13489037857,295515.6683928921,298326.80242458894
BAU,CanESM2,rcp45,2019,No,HWP,73856.07234200256,67255.09659058902,79529.77130839897
BAU,CanESM2,rcp45,2019,No,Live,473.1798213630779,404.13793174830016,538.2563397458136
BAU,CanESM2,rcp45,2019,No,Soil,16343.821722314879,14619.861475146568,18023.398327118164
BAU,CanESM2,rcp45,2019,Yes,DOM,417940.2349897948,415276.1605734176,421044.18725755834
BAU,CanESM2,rcp45,2019,Yes,Live,1642612.8069303103,1633495.6930629376,1654480.2978830873
BAU,CanESM2,rcp45,2019,Yes,Soil,2553227.542061408,2550115.7072402183,2556355.1119422717
BAU,CanESM2,rcp45,2020,No,Aquatic,43280.94625525296,43257.39627703576,43306.17904624803
BAU,CanESM2,rcp45,2020,No,Atmosphere,-250911.83723814538,-256517.84846626094,-244968.3066943884
BAU,CanESM2,rcp45,2020,No,DOM,64.59895351449649,54.78818699030725,78.98085584641214
BAU,CanESM2,rcp45,2020,No,HAP,315551.4181473472,314175.54758104926,317114.31415847363
BAU,CanESM2,rcp45,2020,No,HWP,77752.39160419418,70524.20855833714,82572.87139558297
BAU,CanESM2,rcp45,2020,No,Live,502.6469852890995,430.63184656955156,596.5823582007026
BAU,CanESM2,rcp45,2020,No,Soil,17258.19537348009,15274.554612843665,19366.416951036474
BAU,CanESM2,rcp45,2020,Yes,DOM,422489.0516417,418241.04929333634,428426.22765911696
BAU,CanESM2,rcp45,2020,Yes,Live,1647643.4990981203,1636185.4525569691,1660474.6577089564
BAU,CanESM2,rcp45,2020,Yes,Soil,2549500.1043886878,2545597.6491534966,2552984.4270441043
BAU,CanESM2,rcp45,2021,No,Aquatic,45517.10506485001,45492.12317485985,45546.2168643054
BAU,CanESM2,rcp45,2021,No,Atmosphere,-285177.31249140546,-291727.7858331152,-277748.8040204515
BAU,CanESM2,rcp45,2021,No,DOM,67.05568872588636,55.204302437931545,80.48706962289327
BAU,CanESM2,rcp45,2021,No,HAP,334237.91631868656,332676.41621159454,336060.0226094641
BAU,CanESM2,rcp45,2021,No,HWP,81713.95607433039,74146.74297843638,86726.18035000155
BAU,CanESM2,rcp45,2021,No,Live,530.2422959299439,442.45053361954996,626.4995159717114
BAU,CanESM2,rcp45,2021,No,Soil,18151.871659421562,15850.98075265387,20141.457281811796
BAU,CanESM2,rcp45,2021,Yes,DOM,485637.4330262221,443881.53866917116,534551.9851517227
BAU,CanESM2,rcp45,2021,Yes,Live,1596493.498551496,1553073.0392475037,1639240.1943518913
BAU,CanESM2,rcp45,2021,Yes,Soil,2545959.249020972,2542275.593471319,2549826.08941919
BAU,CanESM2,rcp45,2022,No,Aquatic,47716.18189694921,47674.74455556164,47758.22295500779
BAU,CanESM2,rcp45,2022,No,Atmosphere,-336098.8048981592,-345996.58848864224,-328855.9819546769
BAU,CanESM2,rcp45,2022,No,DOM,70.09378614452345,58.681772595808596,83.36614902104978
BAU,CanESM2,rcp45,2022,No,HAP,353981.80939549924,352193.5239889377,355926.654690335
BAU,CanESM2,rcp45,2022,No,HWP,85640.18920772953,77515.9308793736,92047.46374937153
BAU,CanESM2,rcp45,2022,No,Live,559.5138224812913,471.17946479927997,655.5147314566146
BAU,CanESM2,rcp45,2022,No,Soil,19076.47911325721,16549.80543375539,21765.25921885359
BAU,CanESM2,rcp45,2022,Yes,DOM,515890.0410939794,475097.4462831253,570320.9376829329
BAU,CanESM2,rcp45,2022,Yes,Live,1593598.3083937676,1545427.552577801,1637472.085564339
BAU,CanESM2,rcp45,2022,Yes,Soil,2542697.203397642,2538186.576928219,2547066.969097822
BAU,CanESM2,rcp45,2023,No,Aquatic,49903.28515952436,49836.719378988564,49972.480739733364
BAU,CanESM2,rcp45,2023,No,Atmosphere,-351465.28961439803,-362889.4614474863,-343965.2229047733
BAU,CanESM2,rcp45,2023,No,DOM,73.09154550660242,60.82105484335395,86.52893460312336
BAU,CanESM2,rcp45,2023,No,HAP,371040.70179290406,369132.8886511582,373098.9148072608
BAU,CanESM2,rcp45,2023,No,HWP,89522.41672835352,81329.10218650318,96799.126244864
BAU,CanESM2,rcp45,2023,No,Live,588.2792639221104,492.38691596535045,690.9757802495973
BAU,CanESM2,rcp45,2023,No,Soil,20003.328119937225,17506.98543044375,22627.676127896557
BAU,CanESM2,rcp45,2023,Yes,DOM,544313.2299951144,497807.32225443993,604277.6734863853
BAU,CanESM2,rcp45,2023,Yes,Live,1556826.1749291641,1495244.8397999327,1607379.326188431
BAU,CanESM2,rcp45,2023,Yes,Soil,2542325.797289259,2537601.7963149743,2546775.276766696
BAU,CanESM2,rcp45,2024,No,Aquatic,52080.74390123819,51991.72601871026,52173.895117185195
BAU,CanESM2,rcp45,2024,No,Atmosphere,-347869.0584358802,-360110.67700034875,-338710.53276879236
BAU,CanESM2,rcp45,2024,No,DOM,75.8337491611557,62.22522798086589,89.73875861656768
BAU,CanESM2,rcp45,2024,No,HAP,386360.7404544515,384305.2108168134,388550.86147301155
BAU,CanESM2,rcp45,2024,No,HWP,93424.3050771661,85133.63048857187,100935.5498943718
BAU,CanESM2,rcp45,2024,No,Live,614.4798232591634,514.2517107287249,719.7419958505159
BAU,CanESM2,rcp45,2024,No,Soil,20937.78363338561,18119.226046229276,23507.145138240296
BAU,CanESM2,rcp45,2024,Yes,DOM,560291.161585824,512774.75447217305,623522.2253651449
BAU,CanESM2,rcp45,2024,Yes,Live,1515869.259532534,1443853.535987156,1574290.5759705883
BAU,CanESM2,rcp45,2024,Yes,Soil,2541345.765888343,2536664.13870921,2546912.3671971383
BAU,CanESM2,rcp45,2025,No,Aquatic,54258.60659608985,54140.88251629801,54373.762441266554
BAU,CanESM2,rcp45,2025,No,Atmosphere,-404739.6417753316,-419078.3862713542,-394160.9419036775
BAU,CanESM2,rcp45,2025,No,DOM,78.12027833438604,64.38656222003925,93.30712650122976
BAU,CanESM2,rcp45,2025,No,HAP,407056.4941211685,404881.18181852816,409459.18431077444
BAU,CanESM2,rcp45,2025,No,HWP,97530.79787624734,88338.55420366809,105125.74094037969
BAU,CanESM2,rcp45,2025,No,Live,644.0773362612275,537.4679504489966,755.6995587803476
BAU,CanESM2,rcp45,2025,No,Soil,21846.757448608856,19041.70111565231,24530.709030059123
BAU,CanESM2,rcp45,2025,Yes,DOM,582713.2778945446,530829.2512149942,651795.4331298402
BAU,CanESM2,rcp45,2025,Yes,Live,1524784.1131208423,1451370.4388064994,1585281.9089279848
BAU,CanESM2,rcp45,2025,Yes,Soil,2538958.4123125467,2533857.4199962644,2545190.106628647
BAU,CanESM2,rcp45,2026,No,Aquatic,56441.66468498409,56306.89799500877,56576.45510352998
BAU,CanESM2,rcp45,2026,No,Atmosphere,-421795.5269544468,-438325.74031935807,-408796.703743636
BAU,CanESM2,rcp45,2026,No,DOM,80.36956004420541,67.8752068517946,94.70944763866504
BAU,CanESM2,rcp45,2026,No,HAP,425536.6845130856,423258.8952562517,428193.216537338
BAU,CanESM2,rcp45,2026,No,HWP,101792.35424798501,92721.76498872775,109130.45347957982
BAU,CanESM2,rcp45,2026,No,Live,670.2935946265319,565.5295332657431,792.3605183643836
BAU,CanESM2,rcp45,2026,No,Soil,22711.888282676355,19929.79916061437,25173.88433822961
BAU,CanESM2,rcp45,2026,Yes,DOM,585529.3275443049,531278.1965018826,652980.7629664959
BAU,CanESM2,rcp45,2026,Yes,Live,1511986.1677925906,1436127.8362754518,1577882.6223285866
BAU,CanESM2,rcp45,2026,Yes,Soil,2540177.7919434435,2534876.6662188615,2547031.21405853
BAU,CanESM2,rcp45,2027,No,Aquatic,58632.46527477608,58478.444948682845,58780.15547041531
BAU,CanESM2,rcp45,2027,No,Atmosphere,-409422.375567891,-427305.86643718963,-395429.482503886
BAU,CanESM2,rcp45,2027,No,DOM,83.29390883417288,72.4983580777907,96.07502756938217
BAU,CanESM2,rcp45,2027,No,HAP,438970.7525956006,436600.18744173966,441785.5158602184
BAU,CanESM2,rcp45,2027,No,HWP,105914.74241790772,96069.02490139075,113136.97235580382
BAU,CanESM2,rcp45,2027,No,Live,697.0020001500551,576.596230623773,824.6150308608461
BAU,CanESM2,rcp45,2027,No,Soil,23613.78672956462,20492.191580938328,26202.288815798776
BAU,CanESM2,rcp45,2027,Yes,DOM,610781.4104340279,555298.494624225,670721.0047041804
BAU,CanESM2,rcp45,2027,Yes,Live,1454550.327629511,1380977.954745944,1521448.2886356874
BAU,CanESM2,rcp45,2027,Yes,Soil,2539309.6097865934,2532873.6841135193,2547026.203228169
BAU,CanESM2,rcp45,2028,No,Aquatic,60823.24913237798,60656.20267500078,60977.1193985865
BAU,CanESM2,rcp45,2028,No,Atmosphere,-423152.5902703111,-442507.1735071512,-407498.29300444835
BAU,CanESM2,rcp45,2028,No,DOM,85.35412797313936,73.79716082233833,99.09774139243756
BAU,CanESM2,rcp45,2028,No,HAP,454039.7358924041,451573.3319738075,457024.02558843594
BAU,CanESM2,rcp45,2028,No,HWP,109795.66287559863,99672.34327722059,117791.00605187911
BAU,CanESM2,rcp45,2028,No,Live,720.6042616661877,591.284503254213,851.7596352200069
BAU,CanESM2,rcp45,2028,No,Soil,24413.48814818286,21413.75141526264,27519.835312977713
BAU,CanESM2,rcp45,2028,Yes,DOM,603398.8737333658,551202.7959719404,663774.6491291563
BAU,CanESM2,rcp45,2028,Yes,Live,1456229.2202515237,1378921.1275981618,1522751.3832152048
BAU,CanESM2,rcp45,2028,Yes,Soil,2536777.417056446,2529869.8393480503,2545178.794148758
BAU,CanESM2,rcp45,2029,No,Aquatic,63023.76967754953,62848.823921466246,63197.58328760207
BAU,CanESM2,rcp45,2029,No,Atmosphere,-457815.9408064781,-478330.6839869759,-439171.56748471607
BAU,CanESM2,rcp45,2029,No,DOM,87.07061220072109,74.64462612524719,99.96727165344231
BAU,CanESM2,rcp45,2029,No,HAP,471412.1705035738,468740.41130178014,474690.5812673378
BAU,CanESM2,rcp45,2029,No,HWP,114136.84027815238,103774.91468148271,121450.328100944
BAU,CanESM2,rcp45,2029,No,Live,749.0327720803677,628.9145198214092,881.0015208387736
BAU,CanESM2,rcp45,2029,No,Soil,25316.98178743192,22027.119640624966,28527.227712506436
BAU,CanESM2,rcp45,2029,Yes,DOM,600971.7895416295,546882.4766963006,661901.9776816366
BAU,CanESM2,rcp45,2029,Yes,Live,1471701.219778141,1390197.1947263982,1543950.8140210046
BAU,CanESM2,rcp45,2029,Yes,Soil,2533548.0810651095,2526805.621026961,2542535.7475650115
BAU,CanESM2,rcp45,2030,No,Aquatic,65230.24115426383,65046.09612609916,65421.89152350065
BAU,CanESM2,rcp45,2030,No,Atmosphere,-492684.79719258606,-514814.2333035448,-471608.2070352147
BAU,CanESM2,rcp45,2030,No,DOM,88.97231099106916,77.10296510197054,103.19183523699317
BAU,CanESM2,rcp45,2030,No,HAP,490043.57633176015,487094.96707873396,493418.7367863816
BAU,CanESM2,rcp45,2030,No,HWP,118163.91254452328,107938.47081975767,126262.05656268276
BAU,CanESM2,rcp45,2030,No,Live,776.7844871816943,644.3407581193495,919.3248244082565
BAU,CanESM2,rcp45,2030,No,Soil,26185.6208379943,22706.98021307477,29669.5211622242
BAU,CanESM2,rcp45,2030,Yes,DOM,597570.468348599,544421.5841545307,657836.6836621885
BAU,CanESM2,rcp45,2030,Yes,Live,1486175.8116047326,1403276.773262002,1560029.9451554276
BAU,CanESM2,rcp45,2030,Yes,Soil,2531580.424781892,2524534.5234281244,2540671.3404071387
BAU,CanESM2,rcp45,2031,No,Aquatic,67445.16820992294,67252.18899474537,67647.76609876739
BAU,CanESM2,rcp45,2031,No,Atmosphere,-544447.2219942304,-569402.5777757189,-520866.4319047495
BAU,CanESM2,rcp45,2031,No,DOM,91.24521790825825,78.14161922821125,105.58514933445974
BAU,CanESM2,rcp45,2031,No,HAP,510829.8571624389,507768.297406723,514399.9895020848
BAU,CanESM2,rcp45,2031,No,HWP,122414.72099176906,111591.3541564382,131911.4736378377
BAU,CanESM2,rcp45,2031,No,Live,805.065827955386,674.0970107581486,947.0807525171754
BAU,CanESM2,rcp45,2031,No,Soil,27033.717361616487,23396.52110758426,30884.346256249723
BAU,CanESM2,rcp45,2031,Yes,DOM,600302.4066395162,547667.8717815242,657136.5115355813
BAU,CanESM2,rcp45,2031,Yes,Live,1508884.8446394026,1427532.3677291535,1586717.48299961
BAU,CanESM2,rcp45,2031,Yes,Soil,2529771.2111529545,2522707.9104603752,2538642.48693308
BAU,CanESM2,rcp45,2032,No,Aquatic,69662.39657903677,69469.2878546452,69870.280420138
BAU,CanESM2,rcp45,2032,No,Atmosphere,-517403.2124647711,-542588.7653125289,-492788.6889813513
BAU,CanESM2,rcp45,2032,No,DOM,93.72596528558344,79.29579782867422,108.78828027653984
BAU,CanESM2,rcp45,2032,No,HAP,523843.72366656316,520637.77922420856,527547.1436565167
BAU,CanESM2,rcp45,2032,No,HWP,126600.57731844005,116257.67224289855,135505.68166344694
BAU,CanESM2,rcp45,2032,No,Live,828.2772160620917,699.6149716710081,968.5993260603907
BAU,CanESM2,rcp45,2032,No,Soil,27870.47934091863,23912.96834762685,31721.133920283457
BAU,CanESM2,rcp45,2032,Yes,DOM,608124.3739962245,558570.1814239663,658560.1961742879
BAU,CanESM2,rcp45,2032,Yes,Live,1454344.314081803,1379793.2042726455,1529138.86160125
BAU,CanESM2,rcp45,2032,Yes,Soil,2529166.3595095742,2521831.519716641,2538426.439105366
BAU,CanESM2,rcp45,2033,No,Aquatic,71881.05254423672,71683.90157862369,72093.48046234266
BAU,CanESM2,rcp45,2033,No,Atmosphere,-512233.91476649756,-538513.6769658246,-487779.0131073963
BAU,CanESM2,rcp45,2033,No,DOM,95.40915729400479,82.04789110436145,110.02857335693602
BAU,CanESM2,rcp45,2033,No,HAP,536262.3807351188,532903.5832682811,540087.439748215
BAU,CanESM2,rcp45,2033,No,HWP,130823.80699575625,120164.6561395787,139862.47721985495
BAU,CanESM2,rcp45,2033,No,Live,854.622076193669,710.6046599068823,999.1794924103169
BAU,CanESM2,rcp45,2033,No,Soil,28792.85747597532,24797.52410939178,32498.820342474493
BAU,CanESM2,rcp45,2033,Yes,DOM,608230.556120654,559337.4695055706,657845.5635812806
BAU,CanESM2,rcp45,2033,Yes,Live,1433707.7630367887,1358100.723631017,1512764.8706425475
BAU,CanESM2,rcp45,2033,Yes,Soil,2524716.481833824,2517297.479886534,2534160.7888254263
BAU,CanESM2,rcp45,2034,No,Aquatic,74099.57253826782,73892.78559181376,74317.46658988143
BAU,CanESM2,rcp45,2034,No,Atmosphere,-550460.0305838413,-579506.457752822,-524503.7692887578
BAU,CanESM2,rcp45,2034,No,DOM,96.88718434108824,81.75278331057743,112.8501202965046
BAU,CanESM2,rcp45,2034,No,HAP,553394.798143565,549885.5378819915,557022.1739345046
BAU,CanESM2,rcp45,2034,No,HWP,134824.82774422603,123786.43060076491,145380.8985146508
BAU,CanESM2,rcp45,2034,No,Live,885.9315916871509,753.6726158357587,1024.2491801319945
BAU,CanESM2,rcp45,2034,No,Soil,29728.779056949097,26101.603091688212,32944.7330620853
BAU,CanESM2,rcp45,2034,Yes,DOM,607976.5022239205,560816.9218154682,657624.5724477957
BAU,CanESM2,rcp45,2034,Yes,Live,1453080.6697988873,1375036.8834935103,1535473.9092982723
BAU,CanESM2,rcp45,2034,Yes,Soil,2519503.0775114233,2512612.1285544434,2527573.372743645
BAU,CanESM2,rcp45,2035,No,Aquatic,76319.94363750391,76106.2330649714,76538.45159543812
BAU,CanESM2,rcp45,2035,No,Atmosphere,-524520.4465057185,-553918.8879389085,-497109.45821958885
BAU,CanESM2,rcp45,2035,No,DOM,99.02753654673333,83.52206946235317,116.32474835246296
BAU,CanESM2,rcp45,2035,No,HAP,565124.3039469897,561540.3926480284,568828.1043716059
BAU,CanESM2,rcp45,2035,No,HWP,138766.77651279743,128518.47594750139,147596.40865091415
BAU,CanESM2,rcp45,2035,No,Live,911.6566456200082,768.1359162624707,1044.9432859599624
BAU,CanESM2,rcp45,2035,No,Soil,30655.34794495958,26772.584374290895,34167.81372877867
BAU,CanESM2,rcp45,2035,Yes,DOM,612618.1212231618,566434.7892657234,662094.1909242242
BAU,CanESM2,rcp45,2035,Yes,Live,1406491.4588281638,1328796.9589257992,1486982.0627236026
BAU,CanESM2,rcp45,2035,Yes,Soil,2516664.825439263,2510180.775286003,2524781.2330384115
BAU,CanESM2,rcp45,2036,No,Aquatic,78548.19879005227,78331.8436430892,78768.07484903114
BAU,CanESM2,rcp45,2036,No,Atmosphere,-547378.0023342308,-577201.1178759222,-519427.88326036726
BAU,CanESM2,rcp45,2036,No,DOM,100.02324233274012,84.03113282392539,117.6285999185652
BAU,CanESM2,rcp45,2036,No,HAP,581283.4504959366,577647.6402512502,585046.2887304577
BAU,CanESM2,rcp45,2036,No,HWP,142989.92231529244,131750.4896275851,153189.6206878068
BAU,CanESM2,rcp45,2036,No,Live,939.2658784166912,784.0195395355524,1071.0104009013423
BAU,CanESM2,rcp45,2036,No,Soil,31544.489811226762,27524.812099462215,34988.057915655634
BAU,CanESM2,rcp45,2036,Yes,DOM,594824.4714549253,550387.74709417345,641478.3027974518
BAU,CanESM2,rcp45,2036,Yes,Live,1429114.944570638,1352206.7575663526,1505220.58374865
